Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),ShiftX(mm),ShiftY(mm),ShiftZ(mm),SpeedX(mm/s),SpeedY(mm/s),SpeedZ(mm/s),Angle X(°),Angle Y(°),Angle Z(°)
 09:31:34.553,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.019,-0.046,0.997,-11.475,-15.808,-5.615, , , , , , ,-2.521,0.055,-105.095
 09:31:34.553,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.016,-0.047,1.006,-11.475,-15.198,-5.676, , , , , , ,-2.582,-0.022,-105.123
 09:31:34.553,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.006,-0.043,1.001,-11.658,-15.076,-5.92, , , , , , ,-2.637,-0.099,-105.15
 09:31:34.553,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.002,-0.045,0.994,-11.841,-15.625,-6.226, , , , , , ,-2.697,-0.176,-105.178
 09:31:34.553,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.011,-0.05,0.989,-11.963,-16.541,-6.531, , , , , , ,-2.758,-0.258,-105.205
 09:31:34.553,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.028,-0.056,0.987,-11.902,-17.273,-6.409, , , , , , ,-2.818,-0.346,-105.233
 09:31:34.553,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.033,-0.057,1,-11.963,-16.907,-6.226, , , , , , ,-2.878,-0.428,-105.26
 09:31:34.553,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.039,-0.061,1.002,-11.658,-15.869,-5.92, , , , , , ,-2.939,-0.516,-105.287
 09:31:34.566,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.073,-0.07,1,-10.986,-14.648,-5.859, , , , , , ,-2.994,-0.593,-105.309
 09:31:34.566,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.086,-0.095,1.017,9.46,-2.502,-2.808, , , , , , ,-3.51,-2.505,-106.007
 09:31:34.566,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.089,-0.096,1.026,10.376,-0.61,-2.38, , , , , , ,-3.461,-2.51,-106.024
 09:31:34.566,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.089,-0.094,1.028,11.169,1.343,-1.892, , , , , , ,-3.406,-2.51,-106.035
 09:31:34.566,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.086,-0.09,1.026,11.841,3.418,-1.038, , , , , , ,-3.345,-2.494,-106.04
 09:31:34.566,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.082,-0.081,1.022,12.329,5.31,-0.305, , , , , , ,-3.285,-2.472,-106.046
 09:31:34.566,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.08,-0.072,1.021,12.634,7.019,0.305, , , , , , ,-3.224,-2.439,-106.046
 09:31:34.566,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.076,-0.066,1.019,12.756,8.545,0.793, , , , , , ,-3.159,-2.401,-106.046
 09:31:34.746,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.074,-0.06,1.016,12.634,9.827,1.221, , , , , , ,-3.098,-2.357,-106.04
 09:31:34.746,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.068,-0.058,1.012,12.512,10.986,1.587, , , , , , ,-3.038,-2.302,-106.04
 09:31:34.746,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.056,-0.052,1.003,12.085,11.719,2.014, , , , , , ,-2.977,-2.241,-106.029
 09:31:34.746,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.045,-0.042,0.994,11.292,12.024,2.441, , , , , , ,-2.917,-2.181,-106.024
 09:31:34.746,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.036,-0.036,0.988,10.193,11.78,2.93, , , , , , ,-2.867,-2.126,-106.013
 09:31:34.746,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.034,-0.035,0.986,9.277,11.353,3.113, , , , , , ,-2.818,-2.065,-106.002
 09:31:34.746,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.037,-0.04,0.985,8.789,10.803,3.235, , , , , , ,-2.774,-2.01,-105.985
 09:31:34.746,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.039,-0.05,0.989,8.667,10.681,3.235, , , , , , ,-2.73,-1.956,-105.974
 09:31:34.749,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.046,-0.058,0.994,8.85,10.742,3.296, , , , , , ,-2.692,-1.901,-105.958
 09:31:34.749,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.051,-0.06,1.002,9.155,11.108,3.357, , , , , , ,-2.642,-1.846,-105.947
 09:31:34.749,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.054,-0.062,1.009,9.705,11.719,3.479, , , , , , ,-2.598,-1.785,-105.93
 09:31:34.749,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.062,-0.068,1.018,10.376,12.573,3.723, , , , , , ,-2.549,-1.725,-105.914
 09:31:34.749,eb:33:2e:f9:57:b5, 2015-01-01 00:20:10.935,0.067,-0.07,1.023,11.292,13.794,3.845, , , , , , ,-2.494,-1.659,-105.897
 09:31:34.749,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.083,-0.085,1.039,12.817,15.198,4.333, , , , , , ,-2.433,-1.582,-105.881
 09:31:34.749,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.077,-0.089,1.043,14.465,15.137,6.714, , , , , , ,-2.368,-1.505,-105.859
 09:31:34.749,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.081,-0.083,1.054,16.296,18.677,6.409, , , , , , ,-2.291,-1.412,-105.831
 09:31:34.749,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.077,-0.084,1.057,18.555,21.851,6.714, , , , , , ,-2.203,-1.313,-105.798
 09:31:34.750,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.072,-0.074,1.062,20.325,24.231,7.507, , , , , , ,-2.109,-1.192,-105.771
 09:31:34.750,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.058,-0.068,1.058,22.278,25.146,7.751, , , , , , ,-2,-1.066,-105.732
 09:31:34.750,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.076,-0.079,1.068,24.78,25.94,7.812, , , , , , ,-1.884,-0.939,-105.699
 09:31:34.750,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.056,-0.09,1.1,28.931,26.245,7.507, , , , , , ,-1.747,-0.807,-105.667
 09:31:34.750,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.074,-0.131,1.124,34.607,26.123,9.766, , , , , , ,-1.588,-0.676,-105.628
 09:31:34.750,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.084,-0.132,1.139,41.138,26.428,13.123, , , , , , ,-1.395,-0.538,-105.573
 09:31:34.750,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.125,-0.15,1.219,50.415,28.381,17.395, , , , , , ,-1.165,-0.401,-105.496
 09:31:34.767,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.087,-0.071,1.224,62.5,26.062,19.409, , , , , , ,-0.879,-0.264,-105.403
 09:31:34.767,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.027,-0.134,1.348,78.857,19.836,20.386, , , , , , ,-0.522,-0.148,-105.304
 09:31:34.767,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.103,-0.21,1.658,102.783,13.428,16.174, , , , , , ,-0.055,-0.066,-105.211
 09:31:34.767,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.052,-0.425,2.138,123.047,19.226,12.207, , , , , , ,0.516,0.005,-105.145
 09:31:34.767,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.012,-0.532,2.3,134.216,38.086,12.878, , , , , , ,1.165,0.154,-105.079
 09:31:34.767,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.084,-0.448,2.402,148.682,55.359,13.367, , , , , , ,1.879,0.396,-105.007
 09:31:34.767,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.189,-0.519,2.131,161.804,59.265,14.038, , , , , , ,2.664,0.687,-104.919
 09:31:34.767,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.189,-0.369,1.974,179.26,54.688,11.169, , , , , , ,3.527,0.972,-104.843
 09:31:34.769,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.107,-0.4,2.126,196.289,56.152,9.033, , , , , , ,4.471,1.236,-104.777
 09:31:34.769,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.074,-0.492,2.237,209.778,62.378,10.742, , , , , , ,5.499,1.533,-104.7
 09:31:34.769,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.045,-0.545,2.379,222.412,76.599,14.954, , , , , , ,6.586,1.873,-104.601
 09:31:34.769,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.119,-0.562,2.407,234.619,88.379,19.47, , , , , , ,7.745,2.28,-104.458
 09:31:34.769,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.135,-0.519,2.381,241.333,100.281,21.851, , , , , , ,8.943,2.736,-104.282
 09:31:34.769,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.168,-0.664,2.351,249.207,110.962,25.208, , , , , , ,10.184,3.241,-104.079
 09:31:34.769,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.233,-0.548,2.345,251.404,119.263,25.94, , , , , , ,11.453,3.79,-103.843
 09:31:34.769,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.314,-0.877,2.256,247.253,130.981,30.151, , , , , , ,12.722,4.378,-103.568
 09:31:34.813,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.517,-1.38,1.717,236.572,128.784,37.231, , , , , , ,13.953,4.971,-103.25
 09:31:34.813,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.657,-1.696,1.205,217.163,120.911,45.593, , , , , , ,15.112,5.521,-102.887
 09:31:34.813,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.821,-1.601,1.198,201.721,115.173,49.866, , , , , , ,16.188,6.021,-102.497
 09:31:34.813,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.974,-1.602,1.172,191.223,116.455,50.293, , , , , , ,17.199,6.498,-102.085
 09:31:34.813,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.184,-1.801,1.145,183.35,118.713,46.875, , , , , , ,18.193,6.993,-101.673
 09:31:34.814,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.252,-1.808,0.189,160.889,101.624,38.513, , , , , , ,19.083,7.449,-101.294
 09:31:34.814,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.324,-1.581,0.365,141.907,84.534,25.879, , , , , , ,19.869,7.822,-100.986
 09:31:34.814,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.433,-1.5,0.363,126.77,64.209,5.188, , , , , , ,20.561,8.135,-100.8
 09:31:34.904,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.439,-1.571,0.223,98.938,54.993,-15.564, , , , , , ,21.121,8.421,-100.728
 09:31:34.904,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.392,-1.701,0.364,72.144,55.969,-34.79, , , , , , ,21.528,8.723,-100.756
 09:31:34.904,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.395,-1.724,0.603,48.706,65.552,-54.138, , , , , , ,21.802,9.097,-100.86
 09:31:34.904,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.44,-1.74,0.539,31.86,70.19,-68.481, , , , , , ,21.967,9.531,-101.025
 09:31:34.904,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.466,-1.729,0.434,15.503,70.007,-82.764, , , , , , ,22.033,10.003,-101.255
 09:31:34.904,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.486,-1.684,0.396,-0.061,66.467,-97.351, , , , , , ,22.011,10.486,-101.558
 09:31:34.904,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.495,-1.655,0.385,-16.113,61.401,-112.061, , , , , , ,21.89,10.981,-101.937
 09:31:34.904,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.476,-1.652,0.394,-32.654,56.152,-125.916, , , , , , ,21.671,11.475,-102.398
 09:31:34.948,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.441,-1.647,0.445,-48.096,50.659,-138.672, , , , , , ,21.341,11.964,-102.936
 09:31:34.948,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.381,-1.631,0.51,-61.584,44.556,-150.085, , , , , , ,20.929,12.448,-103.546
 09:31:34.948,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.32,-1.614,0.556,-72.449,35.645,-160.095, , , , , , ,20.44,12.909,-104.222
 09:31:34.948,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.232,-1.602,0.606,-81.421,23.987,-168.335, , , , , , ,19.88,13.326,-104.969
 09:31:34.948,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.13,-1.611,0.662,-89.05,9.705,-173.889, , , , , , ,19.254,13.683,-105.776
 09:31:34.948,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,1.031,-1.626,0.745,-96.008,-5.798,-176.636, , , , , , ,18.583,13.969,-106.633
 09:31:34.948,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.927,-1.645,0.841,-102.6,-21.423,-176.453, , , , , , ,17.864,14.172,-107.523
 09:31:34.948,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.816,-1.668,0.922,-108.582,-37.659,-173.584, , , , , , ,17.111,14.288,-108.43
 09:31:35.017,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.707,-1.68,0.979,-113.892,-55.664,-168.579, , , , , , ,16.315,14.299,-109.352
 09:31:35.017,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.594,-1.674,1.025,-119.08,-74.951,-161.621, , , , , , ,15.507,14.2,-110.264
 09:31:35.017,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.48,-1.67,1.067,-124.146,-94.666,-152.771, , , , , , ,14.678,13.986,-111.16
 09:31:35.017,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.364,-1.667,1.113,-129.517,-113.342,-142.029, , , , , , ,13.832,13.651,-112.022
 09:31:35.017,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.25,-1.652,1.158,-135.193,-130.066,-129.944, , , , , , ,12.969,13.2,-112.846
 09:31:35.018,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.135,-1.623,1.195,-140.991,-144.958,-117.065, , , , , , ,12.101,12.656,-113.615
 09:31:35.018,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,0.037,-1.579,1.225,-146.851,-158.447,-103.882, , , , , , ,11.228,12.014,-114.324
 09:31:35.018,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.056,-1.51,1.265,-152.649,-169.373,-91.736, , , , , , ,10.344,11.294,-114.961
 09:31:35.039,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.137,-1.42,1.268,-158.203,-179.016,-81.055, , , , , , ,9.443,10.497,-115.549
 09:31:35.039,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.212,-1.316,1.264,-163.391,-187.317,-72.571, , , , , , ,8.547,9.646,-116.076
 09:31:35.039,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.285,-1.201,1.274,-169.189,-193.848,-65.674, , , , , , ,7.635,8.745,-116.554
 09:31:35.039,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.371,-1.093,1.314,-175.476,-197.083,-59.509, , , , , , ,6.707,7.811,-116.988
 09:31:35.039,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.46,-0.998,1.386,-181.946,-195.984,-53.101, , , , , , ,5.751,6.855,-117.378
 09:31:35.039,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.535,-0.91,1.471,-188.293,-189.392,-46.021, , , , , , ,4.785,5.922,-117.713
 09:31:35.039,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.592,-0.837,1.528,-193.359,-178.833,-37.72, , , , , , ,3.796,5.021,-117.988
 09:31:35.039,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.654,-0.747,1.527,-197.205,-166.809,-28.076, , , , , , ,2.802,4.175,-118.196
 09:31:35.196,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.723,-0.617,1.475,-199.463,-156.86,-17.395, , , , , , ,1.785,3.367,-118.339
 09:31:35.196,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.783,-0.463,1.406,-199.585,-150.269,-5.066, , , , , , ,0.786,2.604,-118.411
 09:31:35.196,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.825,-0.313,1.385,-196.106,-145.142,9.094, , , , , , ,-0.198,1.868,-118.4
 09:31:35.196,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.824,-0.175,1.381,-188.721,-140.076,25.513, , , , , , ,-1.159,1.159,-118.295
 09:31:35.196,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.72,-0.047,1.333,-178.589,-135.315,43.03, , , , , , ,-2.082,0.472,-118.098
 09:31:35.196,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.603,0.131,1.183,-165.833,-133.362,62.134, , , , , , ,-2.933,-0.176,-117.795
 09:31:35.196,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.527,0.326,1.014,-155.212,-139.343,74.768, , , , , , ,-3.735,-0.835,-117.405
 09:31:35.196,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.465,0.563,0.909,-145.081,-150.818,84.229, , , , , , ,-4.493,-1.538,-116.949
 09:31:35.198,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.416,0.808,0.886,-137.939,-164.062,90.576, , , , , , ,-5.224,-2.296,-116.444
 09:31:35.198,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.365,1.034,0.923,-137.756,-175.171,95.52, , , , , , ,-5.938,-3.104,-115.895
 09:31:35.198,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.355,1.176,1.076,-142.334,-177.917,99.915, , , , , , ,-6.674,-3.933,-115.307
 09:31:35.198,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.376,1.291,1.207,-147.156,-175.842,103.516, , , , , , ,-7.449,-4.746,-114.692
 09:31:35.198,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.379,1.409,1.263,-150.635,-174.683,105.774, , , , , , ,-8.262,-5.548,-114.049
 09:31:35.198,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.389,1.486,1.332,-151.184,-173.767,107.056, , , , , , ,-9.091,-6.328,-113.384
 09:31:35.198,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.426,1.531,1.448,-146.545,-170.349,107.727, , , , , , ,-9.915,-7.086,-112.709
 09:31:35.198,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.456,1.576,1.568,-137.451,-164.307,108.093, , , , , , ,-10.712,-7.811,-112.022
 09:31:35.200,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.482,1.614,1.672,-125.732,-154.297,108.032, , , , , , ,-11.47,-8.492,-111.335
 09:31:35.200,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.49,1.66,1.715,-113.647,-141.541,107.483, , , , , , ,-12.167,-9.102,-110.649
 09:31:35.200,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.481,1.727,1.709,-102.722,-127.38,105.774, , , , , , ,-12.816,-9.635,-109.973
 09:31:35.200,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.454,1.829,1.659,-93.201,-115.173,101.99, , , , , , ,-13.409,-10.102,-109.325
 09:31:35.200,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.425,1.944,1.594,-84.656,-106.323,95.52, , , , , , ,-13.969,-10.519,-108.704
 09:31:35.200,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.412,2.05,1.548,-76.416,-100.525,86.304, , , , , , ,-14.48,-10.909,-108.133
 09:31:35.200,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.423,2.145,1.533,-67.444,-96.985,74.829, , , , , , ,-14.936,-11.283,-107.611
 09:31:35.200,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.472,2.211,1.57,-57.129,-93.445,62.256, , , , , , ,-15.331,-11.651,-107.155
 09:31:35.219,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.554,2.255,1.652,-45.288,-87.83,49.988, , , , , , ,-15.672,-12.019,-106.76
 09:31:35.219,eb:33:2e:f9:57:b5, 2015-01-01 00:20:14.175,-0.659,2.279,1.757,-31.677,-79.529,38.94, , , , , , ,-15.93,-12.36,-106.436
